priceper,year,dateoftransfer,propertytype,duration,price,postcode,lad21cd,transactionid,id,tfarea,numberrooms,classt,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,CONSTRUCTION_AGE_BAND
5571.428571,2021,12/11/2021,T,F,390000,KT16 9FZ,E07000212,{D4D42646-601D-27F6-E053-6C04A8C0A572},12259661,70,NA,11,84,97,NO DATA!
5571.428571,2021,16/04/2021,T,F,390000,KT16 9FZ,E07000212,{CD5A9DCC-5C1B-310A-E053-6C04A8C00A1F},12272552,70,NA,11,83,96,NO DATA!
5312.5,2021,11/06/2021,S,F,510000,KT16 9FZ,E07000212,{DE2D0CE0-3181-51EE-E053-6C04A8C00671},12258502,96,NA,11,84,95,NO DATA!
5468.75,2021,12/11/2021,S,F,525000,KT16 9FZ,E07000212,{D22473F6-10D1-7B40-E053-6C04A8C0A630},12258924,96,NA,11,84,95,NO DATA!
5642.857143,2021,28/06/2021,S,F,395000,KT16 9GB,E07000212,{E2D14906-12D1-4C2D-E053-6B04A8C0422B},12260530,70,NA,11,84,97,NO DATA!
5555.555556,2021,26/02/2021,F,L,200000,KT16 9GE,E07000212,{CB0035E6-3C2B-58AE-E053-6B04A8C091AF},12264503,36,NA,11,68,68,NO DATA!
5000,2021,06/08/2021,F,L,250000,KT16 9GE,E07000212,{CFC9085D-1217-9A70-E053-6B04A8C09D6A},12283501,50,NA,11,68,68,NO DATA!
5188.679245,2021,29/01/2021,F,L,275000,KT16 9GG,E07000212,{DBA933FA-0684-669D-E053-6B04A8C0AD56},12279893,53,NA,11,70,70,NO DATA!
5434.782609,2021,08/04/2021,F,L,250000,KT16 9GG,E07000212,{DBA933FA-06DA-669D-E053-6B04A8C0AD56},12262793,46,NA,11,67,67,NO DATA!
5673.469388,2021,19/02/2021,F,L,278000,KT16 9GG,E07000212,{DBA933FA-0677-669D-E053-6B04A8C0AD56},12278639,49,NA,11,64,64,NO DATA!
6357.142857,2021,10/07/2021,F,L,222500,KT16 9GG,E07000212,{E2D14906-139B-4C2D-E053-6B04A8C0422B},12276964,35,NA,11,70,70,NO DATA!
5688.679245,2021,12/02/2021,F,L,301500,KT16 9GL,E07000212,{E2D14906-131A-4C2D-E053-6B04A8C0422B},12285810,53,NA,11,62,62,
4412.972085,2021,28/06/2021,F,L,215000,KT16 9GT,E07000212,{D707E535-FB66-0AD9-E053-6B04A8C067CC},12267284,48.72,2,11,75,85,England and Wales: 2003-2006
4117.647059,2021,02/08/2021,F,L,210000,KT16 9GU,E07000212,{D707E535-FB6C-0AD9-E053-6B04A8C067CC},12289940,51,2,12,77,77,England and Wales: 2003-2006
5263.157895,2021,17/02/2021,F,L,300000,KT16 9GY,E07000212,{D4D42646-5E98-27F6-E053-6C04A8C0A572},12278055,57,3,12,75,77,England and Wales: 2007 onwards
4166.666667,2021,15/04/2021,T,F,325000,KT16 9HA,E07000212,{CB0035E6-3950-58AE-E053-6B04A8C091AF},12285435,78,4,11,73,92,England and Wales: 1950-1966
5352.941176,2021,25/06/2021,S,F,455000,KT16 9HD,E07000212,{E2D14906-106F-4C2D-E053-6B04A8C0422B},12285788,85,5,11,72,85,England and Wales: 1996-2002
3971.962617,2021,20/09/2021,T,F,425000,KT16 9HJ,E07000212,{D707E535-F8FE-0AD9-E053-6B04A8C067CC},12286771,107,5,11,70,86,England and Wales: 1967-1975
4392.405063,2021,26/03/2021,T,F,347000,KT16 9HJ,E07000212,{C6209F5F-D9C8-295E-E053-6C04A8C0DDCC},12285438,79,5,11,62,86,England and Wales: 1967-1975
3885.245902,2021,18/02/2021,F,L,237000,KT16 9HP,E07000212,{BC8936BB-FBFC-0E2C-E053-6C04A8C0DBF4},12282837,61,3,11,77,77,England and Wales: 2007 onwards
3461.538462,2021,09/08/2021,T,F,225000,KT16 9HQ,E07000212,{D22473F6-0CBD-7B40-E053-6C04A8C0A630},12286362,65,4,12,59,85,England and Wales: 1967-1975
3161.764706,2021,03/03/2021,T,F,215000,KT16 9HQ,E07000212,{BEF7EBBF-5351-7A76-E053-6B04A8C092F7},12267851,68,3,12,67,88,England and Wales: 1983-1990
4303.278689,2021,17/11/2021,F,L,262500,KT16 9HW,E07000212,{D4D42646-5ED2-27F6-E053-6C04A8C0A572},12260862,61,3,11,81,81,England and Wales: 2007 onwards
4033.333333,2021,31/03/2021,F,L,242000,KT16 9HW,E07000212,{CD5A9DCC-5B42-310A-E053-6C04A8C00A1F},12262616,60,3,11,77,79,England and Wales: 2003-2006
5397.260274,2021,14/12/2021,S,F,394000,KT16 9HX,E07000212,{D93B27B1-61A4-3100-E053-6C04A8C08887},12287822,73,4,11,65,87,England and Wales: 1930-1949
4213.483146,2021,16/08/2021,S,F,375000,KT16 9HX,E07000212,{D707E535-F9AF-0AD9-E053-6B04A8C067CC},12286557,89,5,11,58,78,England and Wales: 1930-1949
4784.090909,2021,28/09/2021,S,F,421000,KT16 9HX,E07000212,{DBA933FA-0405-669D-E053-6B04A8C0AD56},12267853,88,4,11,56,84,England and Wales: 1950-1966
4943.181818,2021,04/03/2021,S,F,435000,KT16 9HY,E07000212,{C18F412B-5645-81A6-E053-6B04A8C0AD18},12282411,88,5,11,67,82,England and Wales: 1930-1949
4878.04878,2021,12/03/2021,S,F,400000,KT16 9JQ,E07000212,{C3C3F9B6-4EEE-362B-E053-6B04A8C03ACC},12266957,82,4,12,65,87,England and Wales: 1930-1949
4669.811321,2021,12/03/2021,T,F,495000,KT16 9JW,E07000212,{CB0035E6-3929-58AE-E053-6B04A8C091AF},12276204,106,6,11,60,84,England and Wales: 1967-1975
4168.224299,2021,25/06/2021,T,F,446000,KT16 9JW,E07000212,{D4D42646-5C73-27F6-E053-6C04A8C0A572},12280022,107,5,11,67,85,England and Wales: 1983-1990
4669.811321,2021,25/03/2021,T,F,495000,KT16 9JW,E07000212,{C6209F5F-DA42-295E-E053-6C04A8C0DDCC},12277544,106,6,11,68,86,England and Wales: 1976-1982
4453.975586,2021,18/06/2021,S,F,540000,KT16 9JW,E07000212,{CB0035E6-3B66-58AE-E053-6B04A8C091AF},12284367,121.24,6,11,71,72,England and Wales: 1996-2002
5227.272727,2021,22/02/2021,S,F,575000,KT16 9JW,E07000212,{C3C3F9B6-4E92-362B-E053-6B04A8C03ACC},12269097,110,6,11,57,84,England and Wales: 1976-1982
4607.843137,2021,06/02/2021,T,F,470000,KT16 9JW,E07000212,{C6209F5F-D919-295E-E053-6C04A8C0DDCC},12277853,102,5,11,56,80,England and Wales: 1976-1982
5880.681818,2021,05/03/2021,S,F,517500,KT16 9LF,E07000212,{DBA933FA-03B2-669D-E053-6B04A8C0AD56},12282902,88,5,11,64,84,England and Wales: 1996-2002
5420.560748,2021,27/05/2021,D,F,580000,KT16 9LF,E07000212,{C6209F5F-DB12-295E-E053-6C04A8C0DDCC},12263649,107,8,11,68,83,England and Wales: 1991-1995
6250,2021,27/05/2021,T,F,350000,KT16 9LF,E07000212,{C8A3A576-A2BE-0425-E053-6C04A8C0947B},12264461,56,3,11,69,75,England and Wales: 1991-1995
6176.470588,2021,12/02/2021,D,F,525000,KT16 9LF,E07000212,{C18F412B-5794-81A6-E053-6B04A8C0AD18},12268759,85,5,11,72,84,England and Wales: 1996-2002
4828.767123,2021,17/06/2021,T,F,352500,KT16 9LN,E07000212,{CFC9085D-0C06-9A70-E053-6B04A8C09D6A},12285744,73,4,11,43,81,England and Wales: 1900-1929
5201.030928,2021,02/06/2021,D,F,504500,KT16 9LR,E07000212,{CD5A9DCC-5A5C-310A-E053-6C04A8C00A1F},12285319,97,5,11,72,84,England and Wales: 1996-2002
6074.830871,2021,26/11/2021,D,F,660000,KT16 9LR,E07000212,{DE2D0CE0-2F8F-51EE-E053-6C04A8C00671},12276111,108.645,7,11,69,75,England and Wales: 1991-1995
5698.924731,2021,05/03/2021,D,F,530000,KT16 9LR,E07000212,{C6209F5F-DAFE-295E-E053-6C04A8C0DDCC},12257726,93,4,11,71,85,England and Wales: 1996-2002
5677.966102,2021,30/06/2021,T,F,335000,KT16 9NE,E07000212,{CD5A9DCC-59F5-310A-E053-6C04A8C00A1F},12258001,59,3,11,57,79,England and Wales: 1983-1990
5847.546119,2021,30/04/2021,T,F,336000,KT16 9NE,E07000212,{CB0035E6-3ADF-58AE-E053-6B04A8C091AF},12274053,57.46,3,11,65,74,England and Wales: 1983-1990
5475.200562,2021,30/07/2021,D,F,935000,KT16 9NH,E07000212,{D93B27B1-5FC4-3100-E053-6C04A8C08887},12281548,170.77,7,11,60,67,England and Wales: 1983-1990
6716.981132,2021,26/02/2021,T,F,712000,KT16 9NL,E07000212,{DE2D0CE0-2E04-51EE-E053-6C04A8C00671},12265618,106,6,11,48,77,England and Wales: 1900-1929
5696.202532,2021,14/05/2021,T,F,450000,KT16 9NL,E07000212,{CFC9085D-0EF8-9A70-E053-6B04A8C09D6A},12276862,79,4,11,61,86,England and Wales: before 1900
4987.804878,2021,31/03/2021,D,F,613500,KT16 9NN,E07000212,{C3C3F9B6-4B61-362B-E053-6B04A8C03ACC},12273073,123,5,12,43,88,England and Wales: 1930-1949
4504.504505,2021,30/09/2021,D,F,500000,KT16 9PA,E07000212,{D4D42646-5C69-27F6-E053-6C04A8C0A572},12285480,111,8,11,67,82,England and Wales: 1991-1995
4347.826087,2021,28/10/2021,S,F,700000,KT16 9PA,E07000212,{D22473F6-0CB6-7B40-E053-6C04A8C0A630},12266682,161,6,11,67,79,England and Wales: 1983-1990
6491.22807,2021,29/06/2021,T,F,370000,KT16 9PA,E07000212,{D707E535-F8E4-0AD9-E053-6B04A8C067CC},12279420,57,3,12,69,90,England and Wales: 1983-1990
6034.482759,2021,30/05/2021,T,F,350000,KT16 9PA,E07000212,{CB0035E6-39D8-58AE-E053-6B04A8C091AF},12275150,58,3,11,70,91,England and Wales: 1983-1990
5770.952381,2021,30/06/2021,D,F,605950,KT16 9PA,E07000212,{D22473F6-0C67-7B40-E053-6C04A8C0A630},12286269,105,6,11,72,86,England and Wales: 1983-1990
5689.655172,2021,16/09/2021,T,F,330000,KT16 9PA,E07000212,{D22473F6-0C65-7B40-E053-6C04A8C0A630},12265066,58,3,12,70,87,England and Wales: 1991-1995
5200.453858,2021,08/03/2021,D,F,550000,KT16 9PB,E07000212,{C6209F5F-D62B-295E-E053-6C04A8C0DDCC},12265648,105.76,5,11,49,66,England and Wales: 1950-1966
4166.666667,2021,03/06/2021,D,F,675000,KT16 9PB,E07000212,{CFC9085D-0D29-9A70-E053-6B04A8C09D6A},12262143,162,6,11,68,83,England and Wales: 1976-1982
5989.583333,2021,05/02/2021,D,F,575000,KT16 9PB,E07000212,{C6209F5F-D66B-295E-E053-6C04A8C0DDCC},12286056,96,5,11,45,78,England and Wales: 1950-1966
6598.360656,2021,15/01/2021,D,F,805000,KT16 9PE,E07000212,{BEF7EBBF-5139-7A76-E053-6B04A8C092F7},12271998,122,5,12,47,84,England and Wales: 1950-1966
5187.54988,2021,19/02/2021,D,F,650000,KT16 9PE,E07000212,{C18F412B-53EB-81A6-E053-6B04A8C0AD18},12261710,125.3,6,11,50,63,England and Wales: 1967-1975
5000,2021,27/08/2021,D,F,675000,KT16 9PE,E07000212,{D22473F6-0984-7B40-E053-6C04A8C0A630},12279393,135,6,11,67,80,England and Wales: 1967-1975
5194.174757,2021,24/03/2021,D,F,535000,KT16 9PF,E07000212,{C6209F5F-D790-295E-E053-6C04A8C0DDCC},12286076,103,4,11,65,80,England and Wales: 1967-1975
5629.139073,2021,25/03/2021,D,F,850000,KT16 9PH,E07000212,{C18F412B-58F2-81A6-E053-6B04A8C0AD18},12276006,151,NA,11,83,83,NO DATA!
4954.954955,2021,17/03/2021,D,F,550000,KT16 9PH,E07000212,{C6209F5F-D750-295E-E053-6C04A8C0DDCC},12280876,111,7,11,69,83,England and Wales: 1967-1975
7666.666667,2021,19/02/2021,D,F,575000,KT16 9PH,E07000212,{C3C3F9B6-4C0D-362B-E053-6B04A8C03ACC},12263151,75,4,11,57,80,England and Wales: 1950-1966
4865.384615,2021,15/09/2021,D,F,759000,KT16 9PJ,E07000212,{D707E535-FCB3-0AD9-E053-6B04A8C067CC},12272069,156,6,12,75,85,England and Wales: 1950-1966
8319.72265,2021,03/11/2021,D,F,539950,KT16 9PN,E07000212,{D4D42646-5A64-27F6-E053-6C04A8C0A572},12258706,64.9,4,11,41,63,England and Wales: 1900-1929
4651.898734,2021,11/02/2021,D,F,735000,KT16 9PS,E07000212,{C18F412B-5535-81A6-E053-6B04A8C0AD18},12269001,158,7,11,73,83,England and Wales: 1930-1949
3860.294118,2021,25/06/2021,S,F,525000,KT16 9PU,E07000212,{D707E535-F96E-0AD9-E053-6B04A8C067CC},12287104,136,6,11,69,83,England and Wales: 1930-1949
5441.860465,2021,30/03/2021,D,F,468000,KT16 9PW,E07000212,{C8A3A576-9F3A-0425-E053-6C04A8C0947B},12285920,86,4,11,53,77,England and Wales: 1950-1966
4450.549451,2021,18/03/2021,T,F,405000,KT16 9PZ,E07000212,{C6209F5F-D9D5-295E-E053-6C04A8C0DDCC},12272801,91,4,11,72,86,England and Wales: 1950-1966
5121.95122,2021,12/08/2021,S,F,420000,KT16 9QA,E07000212,{D93B27B1-6100-3100-E053-6C04A8C08887},12286187,82,5,11,62,87,England and Wales: 1967-1975
4186.27451,2021,29/03/2021,S,F,427000,KT16 9QA,E07000212,{C6209F5F-D8E4-295E-E053-6C04A8C0DDCC},12285948,102,5,11,66,84,England and Wales: 1967-1975
6021.505376,2021,09/02/2021,S,F,560000,KT16 9QL,E07000212,{BEF7EBBF-542C-7A76-E053-6B04A8C092F7},12285078,93,5,11,58,82,England and Wales: 1950-1966
5384.615385,2021,26/03/2021,D,F,420000,KT16 9QN,E07000212,{C6209F5F-DCAB-295E-E053-6C04A8C0DDCC},12279915,78,5,12,65,79,England and Wales: 1950-1966
5100,2021,29/06/2021,D,F,765000,KT16 9QR,E07000212,{D22473F6-06A2-7B40-E053-6C04A8C0A630},12262687,150,7,12,64,77,England and Wales: 1930-1949
5406.976744,2021,05/03/2021,D,F,465000,KT16 9QR,E07000212,{C3C3F9B6-5021-362B-E053-6B04A8C03ACC},12273165,86,4,12,74,87,England and Wales: 2003-2006
6026.712329,2021,27/05/2021,D,F,439950,KT16 9QR,E07000212,{DE2D0CE0-2F0D-51EE-E053-6C04A8C00671},12280424,73,4,11,73,87,England and Wales: 2003-2006
10767.98611,2021,25/06/2021,D,F,775295,KT16 9QS,E07000212,{D4D42646-572F-27F6-E053-6C04A8C0A572},12276593,72,3,11,23,80,England and Wales: 1930-1949
4458.598726,2021,29/11/2021,D,F,700000,KT16 9QS,E07000212,{DE2D0CE0-2D69-51EE-E053-6C04A8C00671},12268241,157,5,12,63,78,England and Wales: 1930-1949
3977.272727,2021,29/06/2021,D,F,700000,KT16 9QS,E07000212,{D707E535-F89A-0AD9-E053-6B04A8C067CC},12269256,176,5,12,79,85,England and Wales: 2003-2006
10135.13514,2021,30/06/2021,D,F,750000,KT16 9QS,E07000212,{D22473F6-071E-7B40-E053-6C04A8C0A630},12280318,74,3,11,54,87,England and Wales: 1930-1949
3783.333333,2021,09/03/2021,S,F,419950,KT16 9QX,E07000212,{C3C3F9B6-4F53-362B-E053-6B04A8C03ACC},12286072,111,6,11,66,81,England and Wales: 1950-1966
5089.552239,2021,25/08/2021,S,F,341000,KT16 9QX,E07000212,{D707E535-F707-0AD9-E053-6B04A8C067CC},12274658,67,4,11,57,84,England and Wales: 1950-1966
4948.979592,2021,22/10/2021,S,F,485000,KT16 9QX,E07000212,{DBA933FA-0129-669D-E053-6B04A8C0AD56},12277382,98,4,11,70,83,England and Wales: 1950-1966
7822.580645,2021,29/09/2021,D,F,485000,KT16 9QY,E07000212,{D4D42646-585B-27F6-E053-6C04A8C0A572},12286561,62,3,11,60,83,England and Wales: 1950-1966
6258.692629,2021,24/03/2021,D,F,495000,KT16 9QY,E07000212,{C18F412B-5268-81A6-E053-6B04A8C0AD18},12280885,79.09,5,11,34,50,England and Wales: 1950-1966
5335.051546,2021,22/11/2021,D,F,1035000,KT16 9RU,E07000212,{D4D42646-5F21-27F6-E053-6C04A8C0A572},12269413,194,9,12,59,76,England and Wales: 1930-1949
10705.12821,2021,16/03/2021,D,F,8350000,SL5 0LF,E07000212,{C3C3F9B6-4BA5-362B-E053-6B04A8C03ACC},12272187,780,NA,12,81,83,NO DATA!
10141.24294,2021,01/06/2021,D,F,1795000,SL5 0LF,E07000212,{CB0035E6-3774-58AE-E053-6B04A8C091AF},12285731,177,6,11,28,75,England and Wales: 1967-1975
4340.909091,2021,25/06/2021,S,L,382000,TW18 3AF,E07000212,{D4D42646-5F2A-27F6-E053-6C04A8C0A572},12259261,88,5,11,78,90,England and Wales: 2007 onwards
4474.226804,2021,17/02/2021,S,F,434000,TW18 3AS,E07000212,{C3C3F9B6-4DC6-362B-E053-6B04A8C03ACC},12268636,97,5,11,46,71,England and Wales: before 1900
5430.140329,2021,30/06/2021,S,F,445000,TW18 3AS,E07000212,{D22473F6-05F6-7B40-E053-6C04A8C0A630},12270089,81.95,5,12,48,54,England and Wales: before 1900
5985.915493,2021,30/06/2021,T,F,425000,TW18 3AS,E07000212,{D22473F6-0CE0-7B40-E053-6C04A8C0A630},12286452,71,5,11,72,87,England and Wales: 1983-1990
5000,2021,24/11/2021,S,F,385000,TW18 3AT,E07000212,{E073986B-C0A2-2134-E053-6C04A8C0233B},12287393,77,5,11,42,87,England and Wales: before 1900
4804.347826,2021,01/02/2021,S,F,442000,TW18 3AT,E07000212,{C3C3F9B6-50BF-362B-E053-6B04A8C03ACC},12266246,92,4,11,57,80,England and Wales: 1900-1929
6724.137931,2021,29/03/2021,D,F,390000,TW18 3AW,E07000212,{C6209F5F-D419-295E-E053-6C04A8C0DDCC},12261652,58,4,11,54,87,England and Wales: 1930-1949
4411.764706,2021,05/11/2021,S,F,450000,TW18 3DA,E07000212,{DE2D0CE0-2B9F-51EE-E053-6C04A8C00671},12271092,102,6,12,47,85,England and Wales: 1900-1929
3773.584906,2021,26/03/2021,S,F,400000,TW18 3DA,E07000212,{DBA933F9-FF15-669D-E053-6B04A8C0AD56},12257988,106,5,12,39,73,England and Wales: 1900-1929
4333.333333,2021,01/02/2021,S,F,325000,TW18 3DA,E07000212,{BEF7EBBF-50D1-7A76-E053-6B04A8C092F7},12259956,75,4,12,54,81,England and Wales: 1900-1929
5073.529412,2021,23/06/2021,S,F,345000,TW18 3DA,E07000212,{CD5A9DCC-56DC-310A-E053-6C04A8C00A1F},12280119,68,4,11,46,86,England and Wales: before 1900
6250,2021,09/08/2021,S,F,375000,TW18 3DA,E07000212,{D707E535-F774-0AD9-E053-6B04A8C067CC},12269901,60,4,12,65,79,England and Wales: 1930-1949
5000,2021,22/01/2021,S,F,380000,TW18 3DB,E07000212,{BEF7EBBF-4F6B-7A76-E053-6B04A8C092F7},12273217,76,4,12,62,87,England and Wales: before 1900
5229.462475,2021,16/09/2021,S,F,412500,TW18 3DB,E07000212,{DBA933FA-0767-669D-E053-6B04A8C0AD56},12281510,78.88,4,11,46,59,England and Wales: 1900-1929
4266.666667,2021,14/05/2021,S,F,448000,TW18 3DB,E07000212,{C3C3F9B6-5375-362B-E053-6B04A8C03ACC},12280110,105,7,12,63,73,England and Wales: 1900-1929
5226.789511,2021,14/12/2021,S,F,442500,TW18 3DB,E07000212,{E073986B-C1AE-2134-E053-6C04A8C0233B},12258861,84.66,5,11,56,60,England and Wales: 1900-1929
5714.285714,2021,15/06/2021,S,F,480000,TW18 3DE,E07000212,{D22473F6-05DE-7B40-E053-6C04A8C0A630},12263930,84,5,11,45,72,England and Wales: 1900-1929
5878.378378,2021,29/03/2021,S,F,435000,TW18 3DE,E07000212,{DBA933FA-0314-669D-E053-6B04A8C0AD56},12285331,74,5,11,55,80,England and Wales: 1930-1949
4892.857143,2021,28/05/2021,S,F,411000,TW18 3DF,E07000212,{CD5A9DCC-5880-310A-E053-6C04A8C00A1F},12285267,84,5,11,62,84,England and Wales: 1900-1929
4375,2021,14/06/2021,S,F,525000,TW18 3DF,E07000212,{D4D42646-5B81-27F6-E053-6C04A8C0A572},12264639,120,6,12,62,84,England and Wales: before 1900
4537.037037,2021,12/11/2021,F,L,245000,TW18 3DF,E07000212,{D4D42646-5F5D-27F6-E053-6C04A8C0A572},12285310,54,3,11,66,77,England and Wales: 1900-1929
5725.806452,2021,23/04/2021,T,F,355000,TW18 3DH,E07000212,{C3C3F9B6-4C03-362B-E053-6B04A8C03ACC},12264082,62,4,11,69,85,England and Wales: 1900-1929
5409.836066,2021,31/03/2021,S,F,330000,TW18 3DH,E07000212,{C3C3F9B6-4DE7-362B-E053-6B04A8C03ACC},12261667,61,3,11,62,88,England and Wales: 1900-1929
5948.275862,2021,07/05/2021,T,F,345000,TW18 3DH,E07000212,{CB0035E6-3877-58AE-E053-6B04A8C091AF},12273386,58,3,11,58,85,England and Wales: 1900-1929
4680.851064,2021,16/08/2021,D,F,440000,TW18 3DH,E07000212,{D707E535-F493-0AD9-E053-6B04A8C067CC},12268464,94,6,11,42,72,England and Wales: 1930-1949
4000,2021,04/06/2021,F,L,188000,TW18 3DP,E07000212,{CB0035E6-38B4-58AE-E053-6B04A8C091AF},12285786,47,2,11,55,77,England and Wales: 1950-1966
4255.319149,2021,09/12/2021,F,L,200000,TW18 3DP,E07000212,{E2D14906-0DAC-4C2D-E053-6B04A8C0422B},12279061,47,2,11,75,77,England and Wales: 1983-1990
4962.266102,2021,28/05/2021,S,F,480000,TW18 3DQ,E07000212,{D22473F6-0DC3-7B40-E053-6C04A8C0A630},12277914,96.73,6,11,50,56,England and Wales: 1900-1929
4365.671642,2021,05/03/2021,F,L,292500,TW18 3EB,E07000212,{C8A3A576-A3C7-0425-E053-6C04A8C0947B},12279403,67,3,12,81,81,England and Wales: 2003-2006
5485.074627,2021,15/06/2021,S,F,367500,TW18 3ED,E07000212,{CD5A9DCC-56BF-310A-E053-6C04A8C00A1F},12279355,67,4,11,57,79,England and Wales: before 1900
6375,2021,30/06/2021,S,F,382500,TW18 3ED,E07000212,{D707E535-F433-0AD9-E053-6B04A8C067CC},12277842,60,4,11,62,87,England and Wales: 1900-1929
5484.848485,2021,05/01/2021,S,F,362000,TW18 3EE,E07000212,{BEF7EBBF-53FF-7A76-E053-6B04A8C092F7},12285291,66,5,11,61,84,England and Wales: 1900-1929
5362.318841,2021,09/04/2021,S,F,370000,TW18 3EE,E07000212,{D4D42646-5848-27F6-E053-6C04A8C0A572},12272582,69,3,12,64,87,England and Wales: 1900-1929
5135.135135,2021,01/03/2021,S,F,380000,TW18 3EE,E07000212,{CB0035E6-3B8F-58AE-E053-6B04A8C091AF},12280125,74,5,12,56,70,England and Wales: 1900-1929
5259.74026,2021,27/05/2021,T,F,364500,TW18 3EF,E07000212,{CFC9085D-0ECC-9A70-E053-6B04A8C09D6A},12260480,69.3,5,11,34,39,England and Wales: before 1900
2877.272727,2021,13/12/2021,D,F,633000,TW18 3EF,E07000212,{DBA933FA-05C3-669D-E053-6B04A8C0AD56},12267403,220,6,12,82,87,INVALID!
6034.482759,2021,09/08/2021,T,F,350000,TW18 3EF,E07000212,{CFC9085D-0E6C-9A70-E053-6B04A8C09D6A},12265958,58,4,12,44,82,England and Wales: before 1900
3910.891089,2021,02/06/2021,S,F,395000,TW18 3EG,E07000212,{C6209F5F-D540-295E-E053-6C04A8C0DDCC},12266263,101,5,11,58,86,England and Wales: before 1900
5969.014085,2021,11/03/2021,S,F,423800,TW18 3EG,E07000212,{C3C3F9B6-4BFD-362B-E053-6B04A8C03ACC},12283772,71,4,11,51,80,England and Wales: before 1900
4071.428571,2021,23/04/2021,D,F,342000,TW18 3EH,E07000212,{C6209F5F-D8DC-295E-E053-6C04A8C0DDCC},12261638,84,4,11,62,84,England and Wales: 1930-1949
4398.148148,2021,07/05/2021,T,L,380000,TW18 3ET,E07000212,{CB0035E6-3B91-58AE-E053-6B04A8C091AF},12272162,86.4,NA,11,85,85,NO DATA!
5266.666667,2021,10/09/2021,S,F,395000,TW18 3ET,E07000212,{D4D42646-5BED-27F6-E053-6C04A8C0A572},12286436,75,5,11,66,83,England and Wales: 1930-1949
3757.575758,2021,23/07/2021,S,F,372000,TW18 3EU,E07000212,{CB0035E6-3961-58AE-E053-6B04A8C091AF},12275554,99,6,11,61,76,England and Wales: 1930-1949
2395.833333,2021,03/12/2021,F,L,115000,TW18 3EW,E07000212,{DBA933FA-0697-669D-E053-6B04A8C0AD56},12266296,48,2,11,74,82,England and Wales: 1983-1990
2096.774194,2021,27/02/2021,F,L,130000,TW18 3EW,E07000212,{D93B27B1-60B0-3100-E053-6C04A8C08887},12273449,62,3,11,81,82,England and Wales: 1976-1982
7095.614035,2021,31/03/2021,F,L,404450,TW18 3FB,E07000212,{C8A3A576-A4EF-0425-E053-6C04A8C0947B},12262860,57,NA,11,83,83,NO DATA!
4754.901961,2021,27/09/2021,S,F,485000,TW18 3HB,E07000212,{D22473F6-0CF9-7B40-E053-6C04A8C0A630},12284491,102,7,11,72,84,England and Wales: 1950-1966
5571.428571,2021,09/08/2021,D,F,507000,TW18 3HH,E07000212,{D22473F6-05F7-7B40-E053-6C04A8C0A630},12265605,91,5,11,56,83,England and Wales: 1900-1929
4596.774194,2021,31/03/2021,F,L,285000,TW18 3HT,E07000212,{C6209F5F-DC4E-295E-E053-6C04A8C0DDCC},12271030,62,3,11,80,80,England and Wales: 2003-2006
4259.259259,2021,30/06/2021,F,L,230000,TW18 3HT,E07000212,{D22473F6-0F6E-7B40-E053-6C04A8C0A630},12275685,54,3,11,83,83,England and Wales: 2007 onwards
8502.538071,2021,25/06/2021,F,L,335000,TW18 3HW,E07000212,{CFC9085D-1062-9A70-E053-6B04A8C09D6A},12258777,39.4,3,12,66,71,England and Wales: 1983-1990
3750,2021,30/04/2021,F,L,330000,TW18 3HX,E07000212,{C3C3F9B6-510E-362B-E053-6B04A8C03ACC},12277188,88,3,11,62,77,England and Wales: before 1900
6751.631012,2021,14/01/2021,T,F,445000,TW18 3JF,E07000212,{C18F412B-536A-81A6-E053-6B04A8C0AD18},12272681,65.91,3,11,63,70,England and Wales: before 1900
5223.880597,2021,15/03/2021,T,F,350000,TW18 3JF,E07000212,{C3C3F9B6-4B63-362B-E053-6B04A8C03ACC},12284787,67,4,11,32,89,England and Wales: before 1900
5571.428571,2021,04/02/2021,F,L,312000,TW18 3JJ,E07000212,{BEF7EBBF-5503-7A76-E053-6B04A8C092F7},12282694,56,3,12,70,76,England and Wales: 1950-1966
4345.794393,2021,03/06/2021,D,F,930000,TW18 3JL,E07000212,{CB0035E6-364F-58AE-E053-6B04A8C091AF},12285533,214,5,11,64,71,England and Wales: 1950-1966
5473.684211,2021,26/03/2021,S,F,520000,TW18 3JN,E07000212,{C8A3A576-9E8A-0425-E053-6C04A8C0947B},12285324,95,4,11,34,81,England and Wales: 1950-1966
6000,2021,15/01/2021,S,F,450000,TW18 3JU,E07000212,{C18F412B-54BC-81A6-E053-6B04A8C0AD18},12258029,75,5,11,61,87,England and Wales: 1983-1990
3468.899522,2021,20/08/2021,D,F,725000,TW18 3LA,E07000212,{D707E535-F6B5-0AD9-E053-6B04A8C067CC},12286912,209,8,11,71,83,England and Wales: 1996-2002
3501.960336,2021,18/06/2021,D,F,920000,TW18 3LA,E07000212,{D22473F6-118E-7B40-E053-6C04A8C0A630},12280495,262.71,6,11,72,74,England and Wales: 1991-1995
6363.636364,2021,11/11/2021,D,F,490000,TW18 3LA,E07000212,{D4D42646-570A-27F6-E053-6C04A8C0A572},12286736,77,5,11,60,83,England and Wales: 1900-1929
